Genes,ProtDesc,X5_vs_X5H,Diff_Abund,negLog10_sca_adjPval,sca.t,sca.P.Value,AveExpr,count,sca.adj.pval,P.Value,adj.P.Val,logFC
PRPF8,Pre-mRNA-processing-splicing factor 8,-0.04,Non-significant,0.265,-0.819697365768103,0.430434247646267,20.27,78,0.542928894334462,0.514537384703385,0.619686078829621,-0.04
ZNF706,Zinc finger protein 706,0.47,Non-significant,0.265,0.819325626778733,0.430637113213927,14.56,1,0.54306901084544,0.445727724570444,0.55687731129293,0.47
STAT2,Signal transducer and activator of transcription 2,0.24,Non-significant,0.264,0.817548860949314,0.431607609008693,15.03,4,0.544176906563911,0.448233890419473,0.558946244386095,0.24
POLE,DNA polymerase epsilon catalytic subunit A,0.22,Non-significant,0.264,0.816157405206727,0.432368656796889,14.08,2,0.545020311518362,0.43252300812577,0.545679880400891,0.22
ASMTL,Probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein,0.19,Non-significant,0.264,0.815903524061829,0.432507611521134,15.13,4,0.545079347682758,0.44500744448326,0.556228838316302,0.19
ALCAM,CD166 antigen,0.18,Non-significant,0.262,0.813593876197442,0.433773093664692,15.14,3,0.546557792847952,0.435817622841345,0.54865542522682,0.18
MTA2,Metastasis-associated protein MTA2;Metastasis-associated protein MTA2;Metastasis-associated protein MTA2;Metastasis-associated protein MTA1;Metastasis-associated protein MTA1;Metastasis-associated protein MTA3,0.12,Non-significant,0.262,0.813125276190862,0.434030144120347,16.88,1,0.546765246489268,0.276434139482039,0.381184060432353,0.12
ATG16L1,Autophagy-related protein 16-1,0.16,Non-significant,0.261,0.811022698380786,0.435184754847735,15.93,6,0.54810306394935,0.453860685064512,0.563577822451644,0.16
MYO6,Unconventional myosin-6,-0.08,Non-significant,0.261,-0.810351122550645,0.435553972275693,17.04,3,0.548451341552517,0.323438888218886,0.432299051635679,-0.08
FKBP8,Peptidylprolyl isomerase (Fragment),-0.56,Non-significant,0.261,-0.810037968324645,0.435726208300804,17,1,0.548551483939544,0.453352217696954,0.563428916637865,-0.56
FAM241A,Uncharacterized protein FAM241A,-0.57,Non-significant,0.261,-0.809583720135546,0.435976126581049,14.5,2,0.54874935991918,0.455853725243138,0.565231871807135,-0.57
ARID4A,AT-rich interactive domain-containing protein 4A,-0.22,Non-significant,0.26,-0.80862596324628,0.436503375737946,16.49,2,0.549179348127031,0.436575310326758,0.54880308289854,-0.22
MFN1,Mitofusin-2;Mitofusin-1,0.08,Non-significant,0.26,0.808660279708641,0.436484477108765,16.65,6,0.549179348127031,0.437825873765836,0.550141366547559,0.08
KEAP1,Kelch-like ECH-associated protein 1,-0.38,Non-significant,0.26,-0.807694856907346,0.437016357308957,13.91,2,0.549595222543528,0.452871964310002,0.563068588531684,-0.38
NUP37,Nucleoporin Nup37,-0.05,Non-significant,0.26,-0.80752029041116,0.437112576861559,18.42,9,0.549595222543528,0.461069725860832,0.569669987036655,-0.05
TASP1,Threonine aspartase 1,0.41,Non-significant,0.26,0.807535488408499,0.437104199300278,14.85,2,0.549595222543528,0.454004750485658,0.563577822451644,0.41
MTM1,Myotubularin,0.1,Non-significant,0.26,0.807183483439051,0.437298261488352,16.15,8,0.549711878739447,0.458132968232577,0.566988657818899,0.1
STYX,Serine/threonine/tyrosine-interacting protein,-0.35,Non-significant,0.26,-0.806813026197106,0.437502557915104,14.83,1,0.549851876632046,0.446214883820311,0.557250626332794,-0.35
CSNK1G3,Casein kinase I isoform gamma-3,-0.15,Non-significant,0.26,-0.806066938302383,0.437914194851412,15.9,2,0.550135518245394,0.404971361925552,0.517206032487263,-0.15
RAB6A,Ras-related protein Rab-6A;Ras-related protein Rab-6A;Ras-related protein Rab-6D,0.13,Non-significant,0.26,0.806175950820215,0.437854033757322,20.16,1,0.550135518245394,0.329158880222349,0.438754920990232,0.13
BSDC1,BSD domain-containing protein 1,0.09,Non-significant,0.259,0.804910998707444,0.43855246234843,16.39,5,0.550820403251042,0.43619518519451,0.54865542522682,0.09
RAB18,Ras-related protein Rab-18,-0.04,Non-significant,0.259,-0.804692731551949,0.438673050254923,20.39,9,0.550854931739894,0.462921953238748,0.571600416801684,-0.04
PLK1,Serine/threonine-protein kinase PLK1,-0.36,Non-significant,0.259,-0.803796202332977,0.43916859248963,13.7,6,0.551327778493413,0.461366613257071,0.569917797628829,-0.36
RPL18A,60S ribosomal protein L18a,-0.08,Non-significant,0.259,-0.80367438167932,0.439235955352027,20.52,10,0.551327778493413,0.465363908049846,0.573657967485612,-0.08
RHOA,Rho-related GTP-binding protein RhoC;Rho-related GTP-binding protein RhoC;Transforming protein RhoA,0.11,Non-significant,0.259,0.803500776302251,0.439331965239132,19,1,0.551331333683975,0.219046220189595,0.318842923705249,0.11
SLC6A11,Sodium- and chloride-dependent taurine transporter;Sodium- and chloride-dependent creatine transporter 1,-0.18,Non-significant,0.258,-0.802062299700991,0.440128024897066,16.24,4,0.55221321529176,0.452271242672837,0.562794730367019,-0.18
AURKA,Aurora kinase A;Aurora kinase A;Aurora kinase B,0.21,Non-significant,0.258,0.801467363199736,0.440457542718067,14.18,1,0.552509493377741,0.422947664306313,0.535884653040783,0.21
PCLAF,PCNA-associated factor,-0.32,Non-significant,0.258,-0.801110051332559,0.440655525190128,14.07,1,0.552640683033062,0.44708149914194,0.55797958878356,-0.32
DNMT1,DNA (cytosine-5)-methyltransferase 1,0.06,Non-significant,0.257,0.799943971005021,0.441302043987861,16.15,19,0.553216990312748,0.486101067569687,0.592006618209644,0.06
MIF,Macrophage migration inhibitory factor,0.12,Non-significant,0.257,0.800007328055497,0.441266900456597,24.18,1,0.553216990312748,0.293690869315093,0.400407574593873,0.12
GNA12,Guanine nucleotide-binding protein subunit alpha-12;Guanine nucleotide-binding protein subunit alpha-12;Guanine nucleotide-binding protein subunit alpha-13,-0.74,Non-significant,0.257,-0.799508001641805,0.441543921739302,17.96,1,0.553402962281603,0.461563898764919,0.570042494049682,-0.74
C19orf12,Protein C19orf12,0.4,Non-significant,0.257,0.799316299793713,0.441650306330232,15.74,1,0.55341907296823,0.454043515231872,0.563577822451644,0.4
CLN3,Battenin,-0.12,Non-significant,0.257,-0.798250908888746,0.442241849653789,17.65,3,0.553925703725968,0.417380932279707,0.530193854937533,-0.12
RAB9A,Ras-related protein Rab-9A,-0.1,Non-significant,0.257,-0.798362304234246,0.442179974629856,17.79,7,0.553925703725968,0.458890591702671,0.567688821054715,-0.1
PLCXD1,PI-PLC X domain-containing protein 1,-0.34,Non-significant,0.256,-0.797588758948584,0.442609760905555,13.82,2,0.554269196884268,0.456920533097906,0.565874648105016,-0.34
KIAA1217,Sickle tail protein homolog,0.08,Non-significant,0.256,0.796525443218083,0.44320099224275,16.6,15,0.55489214369453,0.476286694580015,0.583375449498508,0.08
SERPINB1,Leukocyte elastase inhibitor;Leukocyte elastase inhibitor;Serpin B6;Serpin B8;Serpin B8;Serpin B9,-0.12,Non-significant,0.254,-0.793383561055918,0.444950982524593,18.78,1,0.556965297989849,0.307465599297676,0.415264540297729,-0.12
C9orf78,Telomere length and silencing protein 1 homolog,0.54,Non-significant,0.254,0.7920746442335,0.445681364968876,13.34,1,0.557761555947724,0.463112948264567,0.571716944477663,0.54
HSPA13,Heat shock 70 kDa protein 13,0.06,Non-significant,0.253,0.791302864850575,0.446112388777586,17.71,9,0.558182914865083,0.469506777058816,0.577561663171936,0.06
HNRNPA1,Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoproteins A2/B1,-0.11,Non-significant,0.253,-0.79103299015674,0.446263172765568,21.43,1,0.558253529229147,0.250668714807928,0.354156348022567,-0.11
CHRAC1,Chromatin accessibility complex protein 1,0.5,Non-significant,0.253,0.789289007159203,0.44723837031792,16.55,3,0.559072138285581,0.467829678923009,0.576216939062735,0.5
PSENEN,Gamma-secretase subunit PEN-2,-0.13,Non-significant,0.253,-0.789186908110693,0.447295504925459,17.75,1,0.559072138285581,0.343833195882502,0.454933144015377,-0.13
RGP1,RAB6A-GEF complex partner protein 2,0.28,Non-significant,0.253,0.789265790830402,0.447251361752959,14.04,1,0.559072138285581,0.449016181378538,0.559678198561031,0.28
YTHDC2,3'-5' RNA helicase YTHDC2,0.08,Non-significant,0.253,0.789212961286925,0.447280925120931,18.51,9,0.559072138285581,0.470465399885487,0.578260027237729,0.08
DCBLD1,"Discoidin, CUB and LCCL domain-containing protein 1",0.23,Non-significant,0.252,0.788549293572521,0.447652421542431,14.43,2,0.559400079887342,0.450344150044928,0.560750491543737,0.23
CDC23,Cell division cycle protein 23 homolog,-0.07,Non-significant,0.252,-0.787822363727668,0.448059560422036,17.47,11,0.559790629015454,0.477347267989868,0.583943309095337,-0.07
KIF2A,Kinesin-like protein KIF2A;Kinesin-like protein KIF2A;Kinesin-like protein KIF2C,0.11,Non-significant,0.252,0.787617669273133,0.448174249205333,16.72,1,0.559815713014135,0.263690431841589,0.367378451897028,0.11
PGD,"6-phosphogluconate dehydrogenase, decarboxylating",0.05,Non-significant,0.252,0.786989274219809,0.448526453713247,22.43,22,0.560137405365404,0.503188861894907,0.60824688372465,0.05
BAX,Apoptosis regulator BAX,0.09,Non-significant,0.251,0.785295204722167,0.449476847520586,19.85,3,0.560969100776062,0.376419388387707,0.488437175677645,0.09
ING1,Inhibitor of growth protein 1,-0.29,Non-significant,0.251,-0.785420504467776,0.449406508004528,14.21,1,0.560969100776062,0.45276814314531,0.56305781903968,-0.29
SMAP,Small acidic protein,0.14,Non-significant,0.251,0.785395649413293,0.449420460316899,17.71,1,0.560969100776062,0.367467246465095,0.47944954737243,0.14
PSMG2,Proteasome assembly chaperone 2,0.19,Non-significant,0.25,0.782918353014721,0.450812496155979,16.37,2,0.562517406106058,0.444697374855,0.55605967181256,0.19
ARHGAP31,Rho GTPase-activating protein 31,-0.24,Non-significant,0.25,-0.782487569628858,0.451054846243225,18.79,1,0.562582530611543,0.445211587356838,0.556349939258798,-0.24
TSPAN14,Tetraspanin-14,-0.11,Non-significant,0.25,-0.782542380617955,0.451024005987064,16.97,4,0.562582530611543,0.446912052174928,0.55797958878356,-0.11
POLR2D,DNA-directed RNA polymerase II subunit RPB4,-0.13,Non-significant,0.25,-0.782264875607308,0.451180162575543,18.71,3,0.562620236450894,0.43930706649746,0.551603490771317,-0.13
QRICH1,Glutamine-rich protein 1,0.23,Non-significant,0.25,0.781999219326332,0.451329684552499,14.07,2,0.562688104403104,0.455415179819554,0.564924867713271,0.23
MEPCE,7SK snRNA methylphosphate capping enzyme,0.1,Non-significant,0.25,0.781775292067541,0.451455744732589,18.84,5,0.562726699301185,0.453151747878007,0.563298086595414,0.1
ALKBH7,"Alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial",-0.18,Non-significant,0.249,-0.780667809401365,0.452079539449063,16.58,5,0.563148344193706,0.468967823736173,0.577226530604614,-0.18
FKBP10,Peptidyl-prolyl cis-trans isomerase FKBP9;Peptidyl-prolyl cis-trans isomerase FKBP10,-0.04,Non-significant,0.249,-0.780684038823903,0.452070394120275,20.05,15,0.563148344193706,0.511783232956853,0.616745700489959,-0.04
PLEKHA7,Pleckstrin homology domain-containing family A member 7,-0.22,Non-significant,0.249,-0.780863465881883,0.451969294420312,15.7,2,0.563148344193706,0.454843963183236,0.564334604771484,-0.22
NUP210,Nuclear pore membrane glycoprotein 210,0.04,Non-significant,0.249,0.780048581863388,0.452428565603972,20.39,44,0.563464496459419,0.53062612897147,0.632879420504775,0.04
NHEJ1,Non-homologous end-joining factor 1,0.23,Non-significant,0.249,0.77971344868338,0.452617535426379,14.41,3,0.563581219932214,0.464271584388753,0.572669369361736,0.23
ITGA2,Integrin alpha-2,0.11,Non-significant,0.248,0.778472387734713,0.453317771150685,17.28,1,0.564334368167179,0.279701869255953,0.384525083733149,0.11
ALS2,Alsin,0.16,Non-significant,0.248,0.777059460895069,0.45411583054588,14.7,3,0.564974115700724,0.453726160788751,0.563577822451644,0.16
NOMO2,Nodal modulator 2,0.17,Non-significant,0.248,0.777055416343811,0.454118116321218,19.17,2,0.564974115700724,0.440522966248245,0.552006436105647,0.17
PAF1,RNA polymerase II-associated factor 1 homolog,-0.05,Non-significant,0.248,-0.777279917489101,0.453991250906698,18.12,13,0.564974115700724,0.500421767072984,0.605892284790433,-0.05
SYVN1,E3 ubiquitin-protein ligase synoviolin,-0.08,Non-significant,0.248,-0.77618734411348,0.454608878833988,19.13,7,0.565465784330608,0.469039235955211,0.577226530604614,-0.08
G3BP2,Ras GTPase-activating protein-binding protein 2,0.07,Non-significant,0.247,0.775255699151958,0.455135963100174,17.09,7,0.566002415650217,0.467628173520868,0.576089090718921,0.07
TENT4B,Terminal nucleotidyltransferase 4B,0.16,Non-significant,0.247,0.774813485002797,0.455386286704963,15.92,4,0.566194717048386,0.464688759591588,0.572945069911112,0.16
GRHPR,Glyoxylate reductase/hydroxypyruvate reductase,-0.03,Non-significant,0.247,-0.774021746358152,0.455834687122724,20.18,17,0.56663316044226,0.546864659198691,0.647446210072158,-0.03
CCT6A,T-complex protein 1 subunit zeta;T-complex protein 1 subunit zeta;T-complex protein 1 subunit zeta-2,0.06,Non-significant,0.246,0.773166897926117,0.456319149369132,20.93,6,0.567099939665434,0.447045836599449,0.55797958878356,0.06
DHFR,Dihydrofolate reductase,0.34,Non-significant,0.246,0.773020979068461,0.456401878094778,14.06,2,0.567099939665434,0.471088738132063,0.578785727476624,0.34
ARFGAP2,ADP-ribosylation factor GTPase-activating protein 2,0.06,Non-significant,0.245,0.771161087387688,0.457457190806872,17.49,10,0.568291874449772,0.484622624257649,0.590955842262888,0.06
BLMH,Bleomycin hydrolase,0.09,Non-significant,0.245,0.769926366599289,0.458158645066941,19.41,4,0.568566422579927,0.431054991787738,0.544408193470234,0.09
CCDC59,Thyroid transcription factor 1-associated protein 26,-0.17,Non-significant,0.245,-0.770375586404488,0.457903359848324,16.72,2,0.568566422579927,0.447379099714181,0.558083470533786,-0.17
CD151,CD151 antigen,-0.2,Non-significant,0.245,-0.770065559376582,0.458079534007069,17.4,2,0.568566422579927,0.455525972729854,0.564943865152493,-0.2
IGF2,Insulin-like growth factor II,-0.33,Non-significant,0.245,-0.77045172314197,0.45786010149615,14.55,2,0.568566422579927,0.471685035322983,0.579277782068512,-0.33
IGF2BP1,Insulin-like growth factor 2 mRNA-binding protein 3;Corneodesmosin;Corneodesmosin;Insulin-like growth factor 2 mRNA-binding protein 1,0.11,Non-significant,0.245,0.769930155154201,0.458156491702429,17.9,1,0.568566422579927,0.300231618716248,0.407353929819776,0.11
ITPKA,Inositol-trisphosphate 3-kinase A,-0.17,Non-significant,0.245,-0.769688328670662,0.458293955731085,13.93,5,0.568615084097469,0.474708424264533,0.581903821498497,-0.17
TRIO,Triple functional domain protein,0.28,Non-significant,0.245,0.768615197010607,0.458904287440025,13.94,1,0.56925297039468,0.460818466297483,0.569597423246753,0.28
ATP6V1F,V-type proton ATPase subunit F,0.14,Non-significant,0.245,0.768427032735297,0.459011357580378,17.08,4,0.569266443681219,0.463694986764427,0.572316069396143,0.14
CNOT9,CCR4-NOT transcription complex subunit 9,0.12,Non-significant,0.244,0.767724041217091,0.459411519171308,16.55,6,0.569523980502122,0.47446847998634,0.581730210542721,0.12
CTNNA1,Catenin alpha-2;Catenin alpha-1,-0.04,Non-significant,0.244,-0.767774136504718,0.459382996180921,18.6,7,0.569523980502122,0.442302155641345,0.553766791140466,-0.04
LMO7,LIM domain only protein 7,-0.19,Non-significant,0.243,-0.765295230013898,0.460795786698091,16.44,3,0.571120374925137,0.468132885919086,0.576350870991102,-0.19
PDE4DIP,Myomegalin,0.3,Non-significant,0.242,0.762410005195664,0.462443651596369,13.9,1,0.573042740627375,0.467926718302593,0.576216939062735,0.3
PRKDC,DNA-dependent protein kinase catalytic subunit,-0.03,Non-significant,0.242,-0.761960549447849,0.462700692408623,22,147,0.57312120514587,0.556797820656617,0.655642265619456,-0.03
RIOK3,Serine/threonine-protein kinase RIO3,0.18,Non-significant,0.242,0.76198597378338,0.462686149959269,15.02,2,0.57312120514587,0.456562815767802,0.56563697254985,0.18
APLP2,Amyloid-like protein 2,-0.06,Non-significant,0.241,-0.76081673894,0.463355242176719,17.58,11,0.573811839254845,0.493994724643053,0.599091368254344,-0.06
SHOC2,Leucine-rich repeat protein SHOC-2,-0.1,Non-significant,0.241,-0.76039731136078,0.46359540934082,16.44,6,0.573989126819341,0.475392621759518,0.582621819169649,-0.1
ISY1,Pre-mRNA-splicing factor ISY1 homolog,-0.12,Non-significant,0.241,-0.759685468331262,0.464003197589066,17.52,5,0.574373832664122,0.473864169318448,0.581240682982128,-0.12
ARL6IP5,PRA1 family protein 3,-0.09,Non-significant,0.24,-0.758289425504855,0.464803602989073,20.04,3,0.575211470714182,0.409149294778236,0.521304129457972,-0.09
CYTH1,Cytohesin-1,0.09,Non-significant,0.24,0.758021067641346,0.464957563797732,17.29,2,0.575211470714182,0.340991827652331,0.451725353515179,0.09
RPL15,60S ribosomal protein L15,0.04,Non-significant,0.24,0.757996750121961,0.464971516718934,22.19,12,0.575211470714182,0.507200597047066,0.611846265591741,0.04
ANGPTL4,Angiopoietin-related protein 4,0.36,Non-significant,0.24,0.756447026638033,0.465861268561731,14.39,1,0.576004216991558,0.476717061954574,0.583640566022184,0.36
B3GNT2,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2",-0.14,Non-significant,0.24,-0.756371995279689,0.465904374264255,15.82,3,0.576004216991558,0.45989503314805,0.568693607343158,-0.14
NDUFAB1,"Acyl carrier protein, mitochondrial (Fragment)",-0.11,Non-significant,0.24,-0.756653482505246,0.46574267226217,19.62,1,0.576004216991558,0.277031455420549,0.381740829465158,-0.11
VAMP2,Vesicle-associated membrane protein 2,-0.07,Non-significant,0.239,-0.756015954405037,0.466108955258015,19.98,3,0.576136763789779,0.325571714020103,0.43465880682693,-0.07
BOD1L1,Biorientation of chromosomes in cell division protein 1-like 1,-0.11,Non-significant,0.239,-0.754503348552668,0.466978735651956,16.02,12,0.576982269798477,0.492759778983861,0.598084023025129,-0.11
STXBP6,Syntaxin-binding protein 6,0.15,Non-significant,0.239,0.754487219258159,0.466988015897398,16.98,2,0.576982269798477,0.445020672737768,0.556228838316302,0.15
SYF2,Pre-mRNA-splicing factor SYF2,0.17,Non-significant,0.239,0.754260190773393,0.46711865278124,16.48,2,0.577023187579666,0.457273094175049,0.566161309527885,0.17
PQBP1,Polyglutamine-binding protein 1,0.16,Non-significant,0.239,0.753958987356551,0.467292007317206,17.3,4,0.577116845605491,0.477139206640588,0.583915757123548,0.16
