"Genes","ProtDesc","logFC","Diff_Abund","negLog10_sca_adjPval","sca.t","sca.P.Value","AveExpr","count","sca.adj.pval","P.Value","adj.P.Val"
"TXNDC17","Thioredoxin domain-containing protein 17",-0.01,"Non-significant",0.026,-0.104892726979557,0.918456453541457,20.7,7,0.94109950638097,0.918178791131784,0.941407712203563
"CSAD","Cysteine sulfinic acid decarboxylase",0.05,"Non-significant",0.026,0.10404423577681,0.919113456236613,15.66,1,0.941224354543447,0.921207192926121,0.943205218990112
"MSANTD2","Myb/SANT-like DNA-binding domain-containing protein 2",0.05,"Non-significant",0.026,0.103319208587034,0.919674908768205,13.74,1,0.941636344554676,0.922069596651195,0.943820139985663
"POLR2C","DNA-directed RNA polymerase II subunit RPB3",-0.01,"Non-significant",0.026,-0.102915917713946,0.919987232433644,19.03,11,0.941793158185099,0.926332328113945,0.946814369571638
"CHCHD5","Coiled-coil-helix-coiled-coil-helix domain-containing protein 5",0.02,"Non-significant",0.026,0.102684501188691,0.92016645653386,16.6,2,0.94181368678617,0.919290238256557,0.941894431127974
"HSD17B12","Very-long-chain 3-oxoacyl-CoA reductase",0,"Non-significant",0.026,0.102315773447873,0.920452033055847,21.05,13,0.941943043858777,0.929377132537036,0.948615575853311
"WDR45","WD repeat domain phosphoinositide-interacting protein 4",0.04,"Non-significant",0.025,0.100563707726086,0.921809153668242,13.85,1,0.943168729423308,0.922617031384244,0.943995326768212
"CBR4","Carbonyl reductase family member 4",-0.01,"Non-significant",0.025,-0.0987044435252561,0.923249594721145,18.18,4,0.944315964038897,0.923368146728308,0.944437221122109
"DCTN2","Dynactin subunit 2",0.01,"Non-significant",0.025,0.0987945848926137,0.923179752133375,19.6,18,0.944315964038897,0.931075523537757,0.950021361057581
"CFDP1","Craniofacial development protein 1",-0.01,"Non-significant",0.025,-0.0980329008587856,0.923769935227156,18.56,5,0.944674988425018,0.923791004762042,0.94470642502195
"ZNF787","Zinc finger protein 787",0.03,"Non-significant",0.025,0.0978393439291416,0.923919918542434,15.46,2,0.944674988425018,0.925881563365541,0.946517140710765
"PON3","Serum paraoxonase/lactonase 3",-0.01,"Non-significant",0.025,-0.0974676293933939,0.924207961269069,17.9,4,0.944806238222025,0.918789013351152,0.941657586088696
"ABCB7","ATP-binding cassette sub-family B member 7, mitochondrial",0.01,"Non-significant",0.024,0.0961272190866022,0.925246743905304,17.64,8,0.945574589839555,0.928015238642564,0.948206901579701
"NAA10","N-alpha-acetyltransferase 10",0.03,"Non-significant",0.024,0.0957328315447535,0.925552411851321,15.69,2,0.945574589839555,0.926853725951545,0.947183678144265
"PARP12","Protein mono-ADP-ribosyltransferase PARP12",0.03,"Non-significant",0.024,0.0956729971507891,0.925598787282526,13.88,1,0.945574589839555,0.923176092462277,0.944404035113986
"PATL1","Protein PAT1 homolog 1",-0.02,"Non-significant",0.024,-0.0957055220728125,0.925573578379375,17.02,3,0.945574589839555,0.924246274099283,0.945008675280017
"POLR3C","DNA-directed RNA polymerase III subunit RPC3",-0.01,"Non-significant",0.024,-0.0944331610978794,0.926559803629392,16.77,7,0.946392949779926,0.928495564392235,0.948452319090246
"MCAT","Malonyl-CoA-acyl carrier protein transacylase, mitochondrial",0.01,"Non-significant",0.024,0.093783440461299,0.92706346158655,18.54,8,0.946743959649226,0.928576015631198,0.948452319090246
"ETHE1","Persulfide dioxygenase ETHE1, mitochondrial",0.01,"Non-significant",0.023,0.0910204558320647,0.929205676583251,20.89,10,0.948767901353425,0.933304203693204,0.951967070031492
"F9","Coagulation factor IX",-0.04,"Non-significant",0.023,-0.0905702033328189,0.929554825634068,13.94,1,0.948960645837954,0.930980979584604,0.950021361057581
"AURKA","Aurora kinase A;Aurora kinase A;Aurora kinase B",0.03,"Non-significant",0.023,0.0901262863140993,0.929899077093897,14.27,1,0.949148324851577,0.929297299203423,0.948615575853311
"OLA1","Obg-like ATPase 1",0,"Non-significant",0.022,-0.0876859135626792,0.931791819596554,21.32,22,0.950916211892516,0.94142654669682,0.956843882802321
"TMEM245","Transmembrane protein 245",-0.01,"Non-significant",0.022,-0.0868717549051969,0.932423376821773,18.37,4,0.95139664091299,0.921065759846288,0.943205218990112
"LMTK2","Serine/threonine-protein kinase LMTK2",0.03,"Non-significant",0.022,0.086475687013788,0.93273063138779,13.99,2,0.951481048152561,0.934092394757595,0.952278549238575
"TUBGCP3","Gamma-tubulin complex component 3",0.01,"Non-significant",0.022,0.0863505504235072,0.93282771004445,17.26,12,0.951481048152561,0.937684193636953,0.954624462104242
"HSP90AB1","Heat shock protein HSP 90-beta;Endoplasmin",0.01,"Non-significant",0.021,0.085770941932313,0.933277374572668,24.78,52,0.951775633461991,0.939539480564126,0.955855417210786
"ABR","Active breakpoint cluster region-related protein",0.03,"Non-significant",0.021,0.0854186791590237,0.933550674595798,14.51,2,0.95189028805503,0.934998831353507,0.952874282659094
"EMC6","ER membrane protein complex subunit 6",0.01,"Non-significant",0.021,0.084938925333603,0.933922901929294,18.74,2,0.952105756498214,0.921103763173879,0.943205218990112
"PPP1R12C","Protein phosphatase 1 regulatory subunit 12C",0.01,"Non-significant",0.021,0.0838590612607791,0.934760798365689,16.26,5,0.952795804294536,0.936722006358089,0.954137392256983
"MRPL48","39S ribosomal protein L48, mitochondrial",-0.01,"Non-significant",0.021,-0.0828937690135544,0.935509865741799,18.06,3,0.953395087081334,0.915989902129595,0.939326213327698
"RABEPK","Rab9 effector protein with kelch motifs",-0.01,"Non-significant",0.021,-0.082264207252063,0.935998441478993,17.39,4,0.953728737425728,0.936519017891154,0.954094874115351
"PDK2","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial",0.03,"Non-significant",0.02,0.0809902959603443,0.936987153676918,14.16,1,0.954571795507287,0.937105783524194,0.954364013960871
"RBFA","Putative ribosome-binding factor A, mitochondrial",0.01,"Non-significant",0.02,0.0796635340354616,0.93801700326044,16.15,2,0.955456465534864,0.93483695751236,0.952873432833873
"RAPGEF5","Rap guanine nucleotide exchange factor 5",-0.07,"Non-significant",0.02,-0.0792733897978088,0.938319860987157,14.49,1,0.95560045050964,0.941033766437329,0.956843882802321
"ZMAT2","Zinc finger matrin-type protein 2",-0.04,"Non-significant",0.02,-0.0787602528620028,0.938718210016155,13.96,1,0.955841619112991,0.940621437500228,0.956791653032293
"ERCC2","General transcription and DNA repair factor IIH helicase subunit XPD",-0.01,"Non-significant",0.019,-0.0782199730977269,0.939137649125531,17.9,11,0.956104175821708,0.942767355254154,0.957986337118123
"COA4","Cytochrome c oxidase assembly factor 4 homolog, mitochondrial",0.03,"Non-significant",0.019,0.0771634337541464,0.939957935584615,15.95,2,0.956610097154139,0.94148133947526,0.956843882802321
"GCNT2","N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase",-0.01,"Non-significant",0.019,-0.0773438445443479,0.939817861257305,16.34,2,0.956610097154139,0.936176159467422,0.953909821864773
"PHF6","PHD finger protein 6",-0.02,"Non-significant",0.018,-0.0742069614801949,0.942253696937471,16.65,2,0.958616768359529,0.941012601898805,0.956843882802321
"THEM6","Protein THEM6",0.01,"Non-significant",0.018,0.0742263193968856,0.94223866329944,19.21,11,0.958616768359529,0.945719500015386,0.960326459857738
"ELP1","Elongator complex protein 1",0,"Non-significant",0.018,-0.0739504490039641,0.942452910467458,19.02,30,0.958654610836505,0.951604537122791,0.964812208045845
"C4A","C4a anaphylatoxin",0.02,"Non-significant",0.018,0.0730331090908766,0.943165371667365,18.17,1,0.959214421477449,0.939063953370198,0.955535926412977
"HDAC4","Histone deacetylase 4",0.03,"Non-significant",0.018,0.0724632990743346,0.943607946676917,14.05,1,0.959499608263845,0.945070716924121,0.959832377624447
"THTPA","Thiamine-triphosphatase",0.03,"Non-significant",0.018,0.0721298297969828,0.94386696365096,14.35,1,0.959598079711809,0.944936848708765,0.959832377624447
"RHOA","Rho-related GTP-binding protein RhoC;Rho-related GTP-binding protein RhoC;Transforming protein RhoA",-0.01,"Non-significant",0.018,-0.0708455878534457,0.944864541703176,19.06,1,0.960282290150755,0.918532700836788,0.941607413522397
"SGTB","Small glutamine-rich tetratricopeptide repeat-containing protein beta",0.01,"Non-significant",0.018,0.070869106394097,0.944846271987634,16.64,3,0.960282290150755,0.943226269803075,0.958288090388873
"SNAP29","Synaptosomal-associated protein 29",-0.01,"Non-significant",0.017,-0.0700588937601851,0.945475681987965,18.5,5,0.960738384049938,0.941275281881092,0.956843882802321
"MTMR14","Myotubularin-related protein 14",0.03,"Non-significant",0.017,0.068547359760709,0.946650014590898,14.67,3,0.961747920874667,0.948982729284358,0.96297904461937
"RPUSD4","Mitochondrial RNA pseudouridine synthase RPUSD4",-0.02,"Non-significant",0.017,-0.0683617066177644,0.946794260452076,14.85,1,0.961747920874667,0.947269310225465,0.961735159334948
"ANKRD46","Ankyrin repeat domain-containing protein 46",-0.01,"Non-significant",0.016,-0.0660860546388713,0.948562522090219,17.38,2,0.962997216803436,0.93857694651286,0.955204642675712
"BNIP1","Vesicle transport protein SEC20",0,"Non-significant",0.016,0.0660439279045279,0.948595258822571,17.72,4,0.962997216803436,0.937522433954885,0.954624030581837
"FKBP3","Peptidyl-prolyl cis-trans isomerase FKBP3",0,"Non-significant",0.016,0.0664945747476572,0.948245065846098,21.58,15,0.962997216803436,0.954494639303389,0.966914018277376
"PPP4R2","Serine/threonine-protein phosphatase 4 regulatory subunit 2",-0.01,"Non-significant",0.016,-0.0658198204103115,0.948769414682939,18.02,2,0.962997216803436,0.937859902767864,0.954639092495691
"TMED7","Transmembrane emp24 domain-containing protein 7",-0.01,"Non-significant",0.016,-0.0657317105003299,0.948837886422854,19.73,8,0.962997216803436,0.95082408958993,0.964351412084953
"CNOT11","CCR4-NOT transcription complex subunit 11",0.02,"Non-significant",0.016,0.0652615285936931,0.949203280272873,15.76,3,0.963202848460742,0.95060073180428,0.964290164595563
"EMC1","ER membrane protein complex subunit 1",0,"Non-significant",0.016,0.0649378409169557,0.949454835775837,20.51,21,0.963292912086013,0.958320584651946,0.970457453257841
"ALG8","Probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase",0.01,"Non-significant",0.016,0.0638359845651743,0.950311192227829,17.71,2,0.963666036745855,0.933746235482329,0.952253787547215
"CHCHD7","Coiled-coil-helix-coiled-coil-helix domain-containing protein 7",0.02,"Non-significant",0.016,0.0642288284190526,0.950005868602527,16.41,1,0.963666036745855,0.949783878575195,0.963626750605184
"PEX1","Peroxisome biogenesis factor 1",0.02,"Non-significant",0.016,0.063945788432994,0.950225850310421,14.32,3,0.963666036745855,0.951809589837154,0.964854778664801
"SDCBP","Syndecan binding protein (Syntenin), isoform CRA_a",-0.02,"Non-significant",0.016,-0.0635861076385576,0.950505404367298,15.09,1,0.963697820020786,0.947998404343545,0.962145207290009
"IL1RN","Interleukin-1 receptor antagonist protein",-0.03,"Non-significant",0.015,-0.0617163400530322,0.951958752444393,14.36,1,0.965005985645618,0.952949920727445,0.965679856301472
"RHEB","GTP-binding protein Rheb",-0.01,"Non-significant",0.015,-0.0612233620920051,0.952341969184302,17,3,0.965229090726878,0.952207855176521,0.965093161884116
"STK3","Serine/threonine-protein kinase 4;Serine/threonine-protein kinase 3",-0.02,"Non-significant",0.015,-0.0598556518559431,0.953405225672973,15.83,2,0.966141243416164,0.953741128583631,0.966316140039272
"KRT1","Keratin, type II cytoskeletal 6A;Keratin, type II cytoskeletal 6A;Keratin, type II cytoskeletal 6A;Keratin, type II cytoskeletal 6A;Keratin, type II cytoskeletal 6A;Keratin, type II cytoskeletal 6B;Keratin, type II cytoskeletal 1;Keratin, type II cytoskeletal 1;Keratin, type II cytoskeletal 1;Keratin, type II cytoskeletal 2 epidermal",-0.03,"Non-significant",0.015,-0.0588612217865312,0.954178354567515,20.19,1,0.966759130817806,0.955836559810636,0.968107655665788
"CLPTM1L","Cleft lip and palate transmembrane protein 1-like protein",0,"Non-significant",0.015,0.0585796173208912,0.9543972996212,17.26,4,0.966815412062771,0.947544929991308,0.961849948663333
"UFC1","Ubiquitin-fold modifier-conjugating enzyme 1",0,"Non-significant",0.014,-0.0551612395685136,0.957055368977414,19.01,4,0.969342111988935,0.951083984088366,0.964449688749076
"CASC3","Protein CASC3",0.03,"Non-significant",0.013,0.0546926238960674,0.957419799709322,13.64,1,0.969545260119812,0.958841362477117,0.970818675868771
"SUCLG1","Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial",0,"Non-significant",0.013,-0.0539537615332664,0.957994415316251,21.04,9,0.969961149114691,0.959862407642183,0.97151999076613
"ATP5F1A","ATP synthase subunit alpha, mitochondrial",0,"Non-significant",0.013,0.0518948663442358,0.959595756006775,24.28,36,0.971416268313446,0.969882415761563,0.978815325611661
"ATG13","Autophagy-related protein 13",0.01,"Non-significant",0.012,0.0513086275546733,0.960051747798747,14.5,2,0.97163186308771,0.960330369716671,0.971827398257832
"EML1","Echinoderm microtubule-associated protein-like 1",-0.02,"Non-significant",0.012,-0.0511988365327105,0.960137147790069,14.12,2,0.97163186308771,0.961567164173569,0.972579984686326
"SULT1E1","Sulfotransferase 1E1",0.02,"Non-significant",0.012,0.0507603950325894,0.960478190930781,14.56,1,0.971810782444841,0.96088336637699,0.972054518524987
"ARRDC1","Arrestin domain-containing protein 1",-0.01,"Non-significant",0.012,-0.0500069925574907,0.961064246872911,15.7,2,0.972237501922895,0.959570389914465,0.971390589756012
"SEPTIN11","Septin-6;Septin-6;Septin-8;Septin-8;Septin-11;Septin-10",0.01,"Non-significant",0.012,0.0494119532569868,0.961527132552505,17.74,1,0.972539494583449,0.929148896603807,0.948615575853311
"TAB1","TGF-beta-activated kinase 1 and MAP3K7-binding protein 1",-0.01,"Non-significant",0.012,-0.0483149072061776,0.962380572136426,16.43,4,0.97323634341672,0.962232309861868,0.973086408725461
"LYN","Tyrosine-protein kinase Yes;Tyrosine-protein kinase Yes;Hepatocyte growth factor receptor;Hepatocyte growth factor receptor;Proto-oncogene tyrosine-protein kinase Src;Tyrosine-protein kinase FRK",-0.02,"Non-significant",0.011,-0.046114449490833,0.964092551702098,19,1,0.974801030147183,0.964141386347692,0.974850407214506
"H2AZ1","Histone H2A.Z",0,"Non-significant",0.01,-0.0435124748740815,0.966117160663632,22.8,5,0.97668123007803,0.965348942692833,0.975571254297778
"ACOX2","Peroxisomal acyl-coenzyme A oxidase 2",0,"Non-significant",0.01,0.0430803583383518,0.966453417347385,19.17,25,0.976854265535442,0.972533487678357,0.980654506917662
"PDPK1","3-phosphoinositide-dependent protein kinase 1",0,"Non-significant",0.01,0.0427967333896074,0.966674127248799,17.25,10,0.976910471551007,0.968499488858305,0.978420945121152
"NAA16","N-alpha-acetyltransferase 16, NatA auxiliary subunit;N-alpha-acetyltransferase 16, NatA auxiliary subunit;N-alpha-acetyltransferase 15, NatA auxiliary subunit",-0.01,"Non-significant",0.01,-0.0424415845748592,0.96695049938682,16.11,1,0.9770229004221,0.964326792565922,0.974871285086718
"DGUOK","Deoxyguanosine kinase, mitochondrial",0.01,"Non-significant",0.01,0.0412192027018723,0.967901775551291,17.76,4,0.977658405182556,0.96834971283162,0.978420945121152
"VPS52","Vacuolar protein sorting-associated protein 52 homolog",0.01,"Non-significant",0.01,0.0412087502781795,0.967909910015111,16.67,8,0.977658405182556,0.96941595005449,0.978770878025109
"CLEC11A","C-type lectin domain family 11 member A",0.01,"Non-significant",0.01,0.0405873719730385,0.968393496526033,18.01,4,0.977702032863577,0.96951258823934,0.978770878025109
"MFSD5","Molybdate-anion transporter",0.02,"Non-significant",0.01,0.0405162974624037,0.968448810987565,13.2,1,0.977702032863577,0.969592938405756,0.978770878025109
"TMEM201","Transmembrane protein 201",-0.01,"Non-significant",0.01,-0.0405191644557619,0.968446579717414,16.51,3,0.977702032863577,0.96924557454505,0.978770878025109
"C1orf122","Uncharacterized protein C1orf122",0.01,"Non-significant",0.01,0.0398838844824698,0.968941000480061,16.22,1,0.978032053879311,0.960685035727576,0.972020067783869
"TMEM37","Voltage-dependent calcium channel gamma-like subunit",-0.02,"Non-significant",0.009,-0.0386629788145203,0.969891235819848,15.86,1,0.978824226905346,0.971009272973947,0.979618391847714
"UBLCP1","Ubiquitin-like domain-containing CTD phosphatase 1",0,"Non-significant",0.009,-0.0379640173703113,0.970435262292545,18.8,8,0.979206249485844,0.971387908295853,0.979833319704494
"CRIPT","Cysteine-rich PDZ-binding protein",-0.01,"Non-significant",0.009,-0.0367020444107463,0.971417540462552,16.12,1,0.979791048667544,0.965134515543447,0.975521169878813
"PEX6","Peroxisome assembly factor 2",-0.01,"Non-significant",0.009,-0.0368323171962652,0.971316138081521,14.89,3,0.979791048667544,0.971679261268086,0.979960148103505
"RDH10","Retinol dehydrogenase 10",0,"Non-significant",0.009,0.0365812175392061,0.971511590760939,17.3,4,0.979791048667544,0.96967295707,0.978770878025109
"TRAPPC12","Trafficking protein particle complex subunit 12",-0.01,"Non-significant",0.009,-0.0362511184480767,0.971768538555178,16.35,4,0.979883170182513,0.972796973920894,0.980753057537899
